Y ,X1 ,X2 ,X3 ,
126 ,9 ,2 ,7 ,
180 ,10 ,6 ,3 ,
128 ,8 ,2 ,8 ,
448 ,7 ,8 ,8 ,
432 ,9 ,8 ,6 ,
150 ,3 ,10 ,5 ,
189 ,7 ,3 ,9 ,
28 ,1 ,4 ,7 ,
70 ,7 ,5 ,2 ,
7 ,7 ,1 ,1 ,
630 ,10 ,9 ,7 ,
360 ,9 ,10 ,4 ,
108 ,6 ,2 ,9 ,
24 ,4 ,1 ,6 ,
72 ,2 ,9 ,4 ,
96 ,3 ,8 ,4 ,
420 ,7 ,10 ,6 ,
294 ,7 ,7 ,6 ,
75 ,5 ,5 ,3 ,
140 ,10 ,2 ,7 ,
320 ,8 ,8 ,5 ,
560 ,10 ,7 ,8 ,
112 ,8 ,2 ,7 ,
630 ,7 ,9 ,10 ,
252 ,9 ,7 ,4 ,
40 ,8 ,1 ,5 ,
10 ,1 ,10 ,1 ,
81 ,3 ,3 ,9 ,
14 ,1 ,2 ,7 ,
40 ,4 ,2 ,5 ,
25 ,5 ,5 ,1 ,
50 ,5 ,10 ,1 ,
405 ,9 ,5 ,9 ,
12 ,3 ,4 ,1 ,
32 ,4 ,2 ,4 ,
270 ,9 ,3 ,10 ,
105 ,5 ,3 ,7 ,
240 ,4 ,6 ,10 ,
30 ,10 ,3 ,1 ,
392 ,7 ,7 ,8 ,
144 ,3 ,8 ,6 ,
250 ,5 ,10 ,5 ,
140 ,4 ,5 ,7 ,
27 ,3 ,3 ,3 ,
450 ,5 ,10 ,9 ,
270 ,10 ,3 ,9 ,
270 ,9 ,6 ,5 ,
150 ,3 ,5 ,10 ,
162 ,9 ,3 ,6 ,
360 ,8 ,5 ,9 ,
20 ,2 ,1 ,10 ,
200 ,10 ,5 ,4 ,
240 ,8 ,3 ,10 ,
210 ,7 ,10 ,3 ,
90 ,5 ,9 ,2 ,
120 ,10 ,2 ,6 ,
160 ,5 ,4 ,8 ,
8 ,8 ,1 ,1 ,
224 ,7 ,4 ,8 ,
336 ,7 ,8 ,6 ,
126 ,2 ,7 ,9 ,
16 ,4 ,4 ,1 ,
360 ,8 ,5 ,9 ,
48 ,6 ,1 ,8 ,
70 ,7 ,1 ,10 ,
900 ,9 ,10 ,10 ,
15 ,1 ,3 ,5 ,
48 ,8 ,6 ,1 ,
24 ,6 ,4 ,1 ,
240 ,3 ,8 ,10 ,
112 ,8 ,7 ,2 ,
432 ,6 ,8 ,9 ,
60 ,6 ,5 ,2 ,
125 ,5 ,5 ,5 ,
280 ,5 ,8 ,7 ,
270 ,10 ,9 ,3 ,
486 ,9 ,6 ,9 ,
4 ,4 ,1 ,1 ,
4 ,1 ,1 ,4 ,
108 ,2 ,9 ,6 ,
189 ,3 ,7 ,9 ,
12 ,3 ,2 ,2 ,
35 ,5 ,7 ,1 ,
400 ,10 ,5 ,8 ,
45 ,3 ,5 ,3 ,
320 ,10 ,4 ,8 ,
60 ,2 ,3 ,10 ,
60 ,2 ,3 ,10 ,
126 ,7 ,2 ,9 ,
30 ,1 ,10 ,3 ,
60 ,4 ,3 ,5 ,
252 ,4 ,7 ,9 ,
35 ,5 ,1 ,7 ,
108 ,3 ,4 ,9 ,
144 ,9 ,8 ,2 ,
140 ,4 ,7 ,5 ,
400 ,10 ,10 ,4 ,
112 ,7 ,8 ,2 ,
105 ,7 ,5 ,3 ,
54 ,3 ,9 ,2 ,
294 ,7 ,6 ,7 ,
36 ,4 ,1 ,9 ,
300 ,10 ,3 ,10 ,
350 ,10 ,7 ,5 ,
720 ,9 ,10 ,8 ,
75 ,3 ,5 ,5 ,
180 ,10 ,2 ,9 ,
288 ,4 ,8 ,9 ,
20 ,1 ,2 ,10 ,
320 ,8 ,5 ,8 ,
32 ,4 ,1 ,8 ,
45 ,9 ,1 ,5 ,
120 ,4 ,10 ,3 ,
720 ,9 ,10 ,8 ,
36 ,2 ,6 ,3 ,
72 ,3 ,8 ,3 ,
63 ,7 ,1 ,9 ,
84 ,2 ,6 ,7 ,
150 ,5 ,10 ,3 ,
200 ,5 ,10 ,4 ,
196 ,7 ,7 ,4 ,
16 ,2 ,2 ,4 ,
36 ,4 ,1 ,9 ,
63 ,7 ,1 ,9 ,
270 ,10 ,9 ,3 ,
400 ,5 ,10 ,8 ,
50 ,1 ,5 ,10 ,
120 ,6 ,2 ,10 ,
112 ,4 ,4 ,7 ,
320 ,8 ,4 ,10 ,
224 ,4 ,8 ,7 ,
30 ,5 ,2 ,3 ,
240 ,8 ,10 ,3 ,
9 ,1 ,1 ,9 ,
36 ,2 ,9 ,2 ,
180 ,3 ,10 ,6 ,
20 ,2 ,10 ,1 ,
90 ,5 ,3 ,6 ,
10 ,10 ,1 ,1 ,
12 ,6 ,1 ,2 ,
27 ,1 ,9 ,3 ,
60 ,5 ,4 ,3 ,
6 ,3 ,2 ,1 ,
48 ,1 ,6 ,8 ,
144 ,4 ,9 ,4 ,
216 ,3 ,9 ,8 ,
42 ,6 ,1 ,7 ,
448 ,8 ,8 ,7 ,
288 ,4 ,9 ,8 ,
90 ,3 ,3 ,10 ,
378 ,9 ,7 ,6 ,
20 ,5 ,1 ,4 ,
810 ,9 ,10 ,9 ,
28 ,4 ,1 ,7 ,
100 ,2 ,5 ,10 ,
405 ,5 ,9 ,9 ,
18 ,1 ,3 ,6 ,
600 ,6 ,10 ,10 ,
80 ,2 ,5 ,8 ,
8 ,2 ,1 ,4 ,
35 ,5 ,1 ,7 ,
320 ,4 ,8 ,10 ,
240 ,6 ,8 ,5 ,
378 ,7 ,6 ,9 ,
32 ,8 ,1 ,4 ,
16 ,8 ,1 ,2 ,
280 ,7 ,8 ,5 ,
189 ,9 ,3 ,7 ,
378 ,7 ,6 ,9 ,
160 ,4 ,10 ,4 ,
189 ,3 ,7 ,9 ,
640 ,8 ,10 ,8 ,
245 ,5 ,7 ,7 ,
4 ,1 ,2 ,2 ,
36 ,1 ,4 ,9 ,
40 ,4 ,10 ,1 ,
180 ,9 ,2 ,10 ,
48 ,2 ,8 ,3 ,
180 ,9 ,5 ,4 ,
180 ,2 ,9 ,10 ,
160 ,8 ,10 ,2 ,
144 ,6 ,3 ,8 ,
150 ,5 ,6 ,5 ,
350 ,5 ,10 ,7 ,
25 ,5 ,5 ,1 ,
84 ,7 ,2 ,6 ,
200 ,4 ,5 ,10 ,
252 ,6 ,6 ,7 ,
20 ,2 ,1 ,10 ,
105 ,3 ,7 ,5 ,
360 ,9 ,10 ,4 ,
180 ,6 ,5 ,6 ,
336 ,6 ,7 ,8 ,
112 ,7 ,8 ,2 ,
96 ,8 ,4 ,3 ,
12 ,2 ,1 ,6 ,
270 ,10 ,9 ,3 ,
168 ,8 ,3 ,7 ,
60 ,10 ,2 ,3 ,
96 ,4 ,3 ,8 ,
63 ,7 ,1 ,9 ,
168 ,7 ,6 ,4 ,
60 ,10 ,6 ,1 ,
280 ,4 ,7 ,10 ,
70 ,7 ,10 ,1 ,
36 ,6 ,6 ,1 ,
5 ,1 ,5 ,1 ,
700 ,10 ,10 ,7 ,
256 ,8 ,4 ,8 ,
18 ,2 ,9 ,1 ,
84 ,7 ,3 ,4 ,
112 ,7 ,8 ,2 ,
216 ,9 ,6 ,4 ,
288 ,4 ,9 ,8 ,
90 ,5 ,6 ,3 ,
112 ,7 ,4 ,4 ,
504 ,8 ,9 ,7 ,
180 ,10 ,9 ,2 ,
216 ,4 ,6 ,9 ,
40 ,8 ,1 ,5 ,
3 ,1 ,3 ,1 ,
18 ,9 ,1 ,2 ,
6 ,6 ,1 ,1 ,
128 ,8 ,4 ,4 ,
480 ,8 ,6 ,10 ,
140 ,10 ,2 ,7 ,
240 ,3 ,10 ,8 ,
243 ,9 ,9 ,3 ,
63 ,9 ,1 ,7 ,
120 ,4 ,5 ,6 ,
16 ,2 ,1 ,8 ,
144 ,8 ,6 ,3 ,
70 ,1 ,7 ,10 ,
96 ,6 ,4 ,4 ,
84 ,7 ,6 ,2 ,
6 ,2 ,1 ,3 ,
300 ,10 ,5 ,6 ,
135 ,9 ,5 ,3 ,
54 ,2 ,9 ,3 ,
640 ,10 ,8 ,8 ,
192 ,8 ,4 ,6 ,
540 ,10 ,9 ,6 ,
30 ,10 ,3 ,1 ,
360 ,5 ,9 ,8 ,
140 ,4 ,5 ,7 ,
40 ,4 ,10 ,1 ,
96 ,6 ,2 ,8 ,
81 ,3 ,9 ,3 ,
280 ,8 ,5 ,7 ,
630 ,7 ,10 ,9 ,
180 ,5 ,4 ,9 ,
6 ,1 ,6 ,1 ,
120 ,4 ,3 ,10 ,
315 ,9 ,5 ,7 ,
60 ,4 ,3 ,5 ,
140 ,2 ,10 ,7 ,
336 ,8 ,7 ,6 ,
200 ,10 ,5 ,4 ,
6 ,1 ,2 ,3 ,
240 ,8 ,6 ,5 ,
54 ,9 ,2 ,3 ,
90 ,6 ,5 ,3 ,
128 ,4 ,8 ,4 ,
80 ,4 ,10 ,2 ,
30 ,6 ,5 ,1 ,
432 ,6 ,8 ,9 ,
150 ,5 ,10 ,3 ,
64 ,8 ,2 ,4 ,
80 ,4 ,4 ,5 ,
324 ,6 ,6 ,9 ,
60 ,5 ,2 ,6 ,
225 ,5 ,5 ,9 ,
120 ,4 ,3 ,10 ,
280 ,10 ,4 ,7 ,
18 ,1 ,3 ,6 ,
108 ,9 ,4 ,3 ,
36 ,6 ,2 ,3 ,
27 ,9 ,1 ,3 ,
6 ,3 ,1 ,2 ,
400 ,8 ,10 ,5 ,
280 ,7 ,5 ,8 ,
432 ,6 ,8 ,9 ,
280 ,7 ,4 ,10 ,
162 ,2 ,9 ,9 ,
10 ,1 ,10 ,1 ,
168 ,8 ,7 ,3 ,
96 ,4 ,4 ,6 ,
3 ,1 ,3 ,1 ,
40 ,10 ,1 ,4 ,
64 ,4 ,2 ,8 ,
72 ,8 ,1 ,9 ,
18 ,2 ,9 ,1 ,
210 ,6 ,5 ,7 ,
320 ,8 ,5 ,8 ,
729 ,9 ,9 ,9 ,
168 ,8 ,7 ,3 ,
80 ,4 ,2 ,10 ,
144 ,8 ,2 ,9 ,
36 ,3 ,3 ,4 ,
540 ,10 ,6 ,9 ,
280 ,4 ,10 ,7 ,
96 ,4 ,6 ,4 ,
30 ,5 ,6 ,1 ,
128 ,4 ,4 ,8 ,
288 ,6 ,8 ,6 ,
84 ,3 ,4 ,7 ,
18 ,1 ,3 ,6 ,
216 ,9 ,3 ,8 ,
252 ,4 ,7 ,9 ,
24 ,1 ,6 ,4 ,
54 ,6 ,9 ,1 ,
216 ,6 ,6 ,6 ,
630 ,10 ,7 ,9 ,
105 ,5 ,7 ,3 ,
36 ,9 ,1 ,4 ,
240 ,6 ,5 ,8 ,
256 ,4 ,8 ,8 ,
16 ,1 ,2 ,8 ,
80 ,5 ,4 ,4 ,
24 ,2 ,2 ,6 ,
720 ,10 ,9 ,8 ,
72 ,8 ,1 ,9 ,
294 ,6 ,7 ,7 ,
16 ,4 ,2 ,2 ,
180 ,6 ,5 ,6 ,
120 ,4 ,3 ,10 ,
420 ,10 ,7 ,6 ,
72 ,4 ,3 ,6 ,
90 ,3 ,3 ,10 ,
240 ,8 ,3 ,10 ,
25 ,1 ,5 ,5 ,
576 ,8 ,8 ,9 ,
160 ,8 ,10 ,2 ,
576 ,8 ,9 ,8 ,
300 ,6 ,10 ,5 ,
280 ,7 ,10 ,4 ,
96 ,3 ,4 ,8 ,
150 ,3 ,10 ,5 ,
135 ,5 ,9 ,3 ,
16 ,1 ,8 ,2 ,
48 ,6 ,1 ,8 ,
48 ,3 ,4 ,4 ,
12 ,4 ,3 ,1 ,
42 ,7 ,3 ,2 ,
36 ,1 ,4 ,9 ,
45 ,1 ,5 ,9 ,
640 ,8 ,10 ,8 ,
32 ,4 ,1 ,8 ,
105 ,7 ,5 ,3 ,
56 ,8 ,7 ,1 ,
20 ,2 ,5 ,2 ,
441 ,7 ,7 ,9 ,
96 ,2 ,8 ,6 ,
40 ,4 ,1 ,10 ,
9 ,1 ,9 ,1 ,
54 ,9 ,2 ,3 ,
48 ,8 ,6 ,1 ,
108 ,9 ,2 ,6 ,
160 ,4 ,5 ,8 ,
500 ,10 ,5 ,10 ,
48 ,4 ,2 ,6 ,
48 ,4 ,4 ,3 ,
180 ,10 ,9 ,2 ,
480 ,10 ,6 ,8 ,
40 ,5 ,4 ,2 ,
6 ,1 ,6 ,1 ,
48 ,8 ,1 ,6 ,
90 ,9 ,5 ,2 ,
216 ,9 ,8 ,3 ,
70 ,5 ,7 ,2 ,
18 ,2 ,3 ,3 ,
100 ,4 ,5 ,5 ,
640 ,8 ,10 ,8 ,
30 ,5 ,2 ,3 ,
126 ,6 ,3 ,7 ,
144 ,3 ,6 ,8 ,
24 ,2 ,6 ,2 ,
168 ,7 ,6 ,4 ,
540 ,9 ,10 ,6 ,
630 ,9 ,7 ,10 ,
12 ,3 ,1 ,4 ,
168 ,3 ,8 ,7 ,
5 ,1 ,1 ,5 ,
10 ,10 ,1 ,1 ,
343 ,7 ,7 ,7 ,
6 ,2 ,1 ,3 ,
432 ,6 ,8 ,9 ,
42 ,3 ,7 ,2 ,
160 ,10 ,4 ,4 ,
72 ,1 ,8 ,9 ,
280 ,7 ,8 ,5 ,
360 ,10 ,6 ,6 ,
240 ,6 ,5 ,8 ,
56 ,7 ,8 ,1 ,
18 ,2 ,1 ,9 ,
40 ,4 ,1 ,10 ,
100 ,2 ,10 ,5 ,
216 ,9 ,4 ,6 ,
48 ,8 ,3 ,2 ,
216 ,4 ,9 ,6 ,
200 ,4 ,10 ,5 ,
72 ,6 ,4 ,3 ,
100 ,2 ,10 ,5 ,
20 ,5 ,2 ,2 ,
270 ,9 ,5 ,6 ,
140 ,7 ,2 ,10 ,
216 ,8 ,3 ,9 ,
80 ,2 ,8 ,5 ,
48 ,6 ,2 ,4 ,
90 ,2 ,9 ,5 ,
210 ,6 ,7 ,5 ,
75 ,5 ,5 ,3 ,
140 ,10 ,7 ,2 ,
40 ,10 ,2 ,2 ,
54 ,6 ,1 ,9 ,
245 ,7 ,5 ,7 ,
96 ,4 ,4 ,6 ,
18 ,2 ,3 ,3 ,
30 ,2 ,3 ,5 ,
60 ,10 ,1 ,6 ,
192 ,4 ,8 ,6 ,
400 ,5 ,8 ,10 ,
256 ,8 ,8 ,4 ,
56 ,8 ,1 ,7 ,
320 ,10 ,8 ,4 ,
450 ,9 ,5 ,10 ,
400 ,4 ,10 ,10 ,
200 ,5 ,5 ,8 ,
160 ,10 ,4 ,4 ,
10 ,5 ,1 ,2 ,
540 ,9 ,10 ,6 ,
84 ,7 ,4 ,3 ,
54 ,6 ,9 ,1 ,
9 ,9 ,1 ,1 ,
20 ,2 ,10 ,1 ,
480 ,10 ,8 ,6 ,
900 ,10 ,10 ,9 ,
84 ,4 ,7 ,3 ,
32 ,4 ,4 ,2 ,
84 ,4 ,7 ,3 ,
160 ,2 ,8 ,10 ,
343 ,7 ,7 ,7 ,
160 ,8 ,2 ,10 ,
120 ,4 ,3 ,10 ,
245 ,7 ,7 ,5 ,
72 ,8 ,9 ,1 ,
12 ,6 ,2 ,1 ,
200 ,5 ,8 ,5 ,
245 ,5 ,7 ,7 ,
9 ,1 ,3 ,3 ,
48 ,3 ,8 ,2 ,
48 ,6 ,2 ,4 ,
600 ,10 ,10 ,6 ,
350 ,5 ,10 ,7 ,
504 ,7 ,8 ,9 ,
432 ,8 ,9 ,6 ,
490 ,10 ,7 ,7 ,
120 ,3 ,8 ,5 ,
405 ,5 ,9 ,9 ,
162 ,6 ,9 ,3 ,
30 ,2 ,5 ,3 ,
27 ,3 ,1 ,9 ,
28 ,1 ,4 ,7 ,
128 ,4 ,4 ,8 ,
162 ,9 ,3 ,6 ,
112 ,4 ,7 ,4 ,
50 ,5 ,1 ,10 ,
30 ,5 ,2 ,3 ,
90 ,3 ,10 ,3 ,
6 ,1 ,2 ,3 ,
45 ,1 ,9 ,5 ,
72 ,8 ,1 ,9 ,
504 ,7 ,8 ,9 ,
18 ,3 ,3 ,2 ,
450 ,9 ,10 ,5 ,
336 ,8 ,7 ,6 ,
160 ,10 ,8 ,2 ,
480 ,8 ,10 ,6 ,
30 ,3 ,10 ,1 ,
24 ,6 ,4 ,1 ,
720 ,8 ,10 ,9 ,
42 ,2 ,3 ,7 ,
8 ,1 ,4 ,2 ,
560 ,8 ,10 ,7 ,
80 ,10 ,8 ,1 ,
80 ,8 ,2 ,5 ,
630 ,10 ,9 ,7 ,
90 ,3 ,10 ,3 ,
300 ,10 ,6 ,5 ,
30 ,5 ,3 ,2 ,
18 ,3 ,1 ,6 ,
540 ,9 ,10 ,6 ,
18 ,3 ,3 ,2 ,
27 ,9 ,3 ,1 ,
84 ,7 ,3 ,4 ,
96 ,6 ,8 ,2 ,
126 ,2 ,9 ,7 ,
80 ,2 ,8 ,5 ,
56 ,2 ,7 ,4 ,
42 ,7 ,2 ,3 ,
576 ,9 ,8 ,8 ,
144 ,9 ,8 ,2 ,
100 ,1 ,10 ,10 ,
144 ,9 ,8 ,2 ,
240 ,6 ,4 ,10 ,
100 ,10 ,5 ,2 ,
5 ,1 ,5 ,1 ,
30 ,3 ,5 ,2 ,
16 ,1 ,4 ,4 ,
96 ,4 ,3 ,8 ,
54 ,9 ,1 ,6 ,
144 ,2 ,8 ,9 ,
360 ,4 ,9 ,10 ,
126 ,2 ,9 ,7 ,
36 ,6 ,6 ,1 ,
100 ,2 ,10 ,5 ,
60 ,2 ,6 ,5 ,
180 ,4 ,5 ,9 ,
18 ,1 ,3 ,6 ,
504 ,7 ,8 ,9 ,
42 ,1 ,7 ,6 ,
63 ,7 ,9 ,1 ,
189 ,7 ,3 ,9 ,
42 ,2 ,7 ,3 ,
450 ,10 ,5 ,9 ,
48 ,4 ,6 ,2 ,
250 ,10 ,5 ,5 ,
18 ,3 ,6 ,1 ,
54 ,1 ,9 ,6 ,
140 ,5 ,7 ,4 ,
72 ,2 ,9 ,4 ,
420 ,7 ,10 ,6 ,
15 ,1 ,3 ,5 ,
40 ,8 ,5 ,1 ,
140 ,4 ,5 ,7 ,
60 ,6 ,2 ,5 ,
18 ,6 ,1 ,3 ,
126 ,7 ,9 ,2 ,
432 ,9 ,8 ,6 ,
90 ,9 ,10 ,1 ,
540 ,6 ,9 ,10 ,
540 ,9 ,6 ,10 ,
630 ,7 ,10 ,9 ,
16 ,2 ,2 ,4 ,
63 ,7 ,9 ,1 ,
60 ,2 ,6 ,5 ,
60 ,10 ,3 ,2 ,
168 ,6 ,4 ,7 ,
100 ,5 ,5 ,4 ,
12 ,2 ,3 ,2 ,
180 ,10 ,9 ,2 ,
900 ,9 ,10 ,10 ,
60 ,6 ,1 ,10 ,
32 ,2 ,4 ,4 ,
432 ,8 ,9 ,6 ,
360 ,4 ,9 ,10 ,
126 ,3 ,7 ,6 ,
63 ,7 ,1 ,9 ,
300 ,10 ,3 ,10 ,
450 ,9 ,5 ,10 ,
40 ,4 ,10 ,1 ,
126 ,7 ,3 ,6 ,
400 ,5 ,8 ,10 ,
75 ,3 ,5 ,5 ,
245 ,7 ,7 ,5 ,
64 ,8 ,8 ,1 ,
300 ,3 ,10 ,10 ,
400 ,8 ,10 ,5 ,
128 ,8 ,8 ,2 ,
448 ,8 ,8 ,7 ,
48 ,3 ,8 ,2 ,
189 ,7 ,3 ,9 ,
378 ,9 ,7 ,6 ,
32 ,4 ,1 ,8 ,
84 ,4 ,3 ,7 ,
486 ,9 ,6 ,9 ,
40 ,10 ,1 ,4 ,
21 ,7 ,1 ,3 ,
140 ,2 ,7 ,10 ,
10 ,10 ,1 ,1 ,
336 ,8 ,6 ,7 ,
36 ,9 ,1 ,4 ,
360 ,9 ,4 ,10 ,
240 ,10 ,6 ,4 ,
441 ,9 ,7 ,7 ,
200 ,5 ,4 ,10 ,
8 ,1 ,4 ,2 ,
54 ,9 ,3 ,2 ,
24 ,3 ,4 ,2 ,
2 ,2 ,1 ,1 ,
450 ,9 ,10 ,5 ,
54 ,2 ,3 ,9 ,
144 ,9 ,4 ,4 ,
400 ,10 ,10 ,4 ,
80 ,4 ,2 ,10 ,
54 ,9 ,6 ,1 ,
14 ,2 ,1 ,7 ,
252 ,4 ,7 ,9 ,
42 ,1 ,6 ,7 ,
160 ,4 ,4 ,10 ,
315 ,7 ,9 ,5 ,
320 ,8 ,10 ,4 ,
210 ,3 ,10 ,7 ,
144 ,8 ,3 ,6 ,
12 ,1 ,4 ,3 ,
36 ,6 ,6 ,1 ,
162 ,2 ,9 ,9 ,
400 ,10 ,8 ,5 ,
120 ,4 ,3 ,10 ,
144 ,6 ,6 ,4 ,
500 ,5 ,10 ,10 ,
48 ,1 ,6 ,8 ,
392 ,7 ,7 ,8 ,
120 ,3 ,5 ,8 ,
60 ,2 ,3 ,10 ,
256 ,8 ,8 ,4 ,
810 ,10 ,9 ,9 ,
24 ,4 ,2 ,3 ,
105 ,7 ,3 ,5 ,
72 ,9 ,1 ,8 ,
70 ,7 ,2 ,5 ,
162 ,6 ,3 ,9 ,
336 ,7 ,6 ,8 ,
256 ,8 ,4 ,8 ,
27 ,1 ,9 ,3 ,
216 ,9 ,8 ,3 ,
240 ,3 ,8 ,10 ,
288 ,8 ,4 ,9 ,
168 ,4 ,7 ,6 ,
20 ,10 ,1 ,2 ,
20 ,2 ,2 ,5 ,
600 ,10 ,6 ,10 ,
49 ,7 ,1 ,7 ,
252 ,7 ,6 ,6 ,
72 ,2 ,6 ,6 ,
21 ,7 ,1 ,3 ,
162 ,3 ,9 ,6 ,
60 ,10 ,1 ,6 ,
900 ,10 ,10 ,9 ,
324 ,9 ,9 ,4 ,
400 ,5 ,8 ,10 ,
300 ,5 ,6 ,10 ,
160 ,4 ,5 ,8 ,
192 ,8 ,8 ,3 ,
336 ,8 ,6 ,7 ,
270 ,6 ,5 ,9 ,
4 ,1 ,2 ,2 ,
42 ,1 ,7 ,6 ,
108 ,6 ,2 ,9 ,
40 ,8 ,1 ,5 ,
144 ,8 ,2 ,9 ,
40 ,2 ,2 ,10 ,
144 ,4 ,6 ,6 ,
36 ,2 ,9 ,2 ,
360 ,8 ,5 ,9 ,
120 ,8 ,3 ,5 ,
15 ,1 ,5 ,3 ,
28 ,2 ,7 ,2 ,
392 ,8 ,7 ,7 ,
216 ,8 ,9 ,3 ,
49 ,7 ,7 ,1 ,
40 ,4 ,5 ,2 ,
42 ,1 ,7 ,6 ,
24 ,8 ,1 ,3 ,
60 ,10 ,3 ,2 ,
70 ,5 ,2 ,7 ,
180 ,5 ,9 ,4 ,
288 ,8 ,4 ,9 ,
30 ,10 ,3 ,1 ,
54 ,1 ,9 ,6 ,
270 ,5 ,9 ,6 ,
540 ,10 ,6 ,9 ,
140 ,2 ,10 ,7 ,
108 ,9 ,4 ,3 ,
729 ,9 ,9 ,9 ,
168 ,6 ,7 ,4 ,
100 ,2 ,10 ,5 ,
225 ,9 ,5 ,5 ,
80 ,2 ,5 ,8 ,
120 ,5 ,6 ,4 ,
96 ,8 ,6 ,2 ,
24 ,6 ,2 ,2 ,
84 ,2 ,6 ,7 ,
480 ,6 ,8 ,10 ,
32 ,8 ,1 ,4 ,
720 ,8 ,10 ,9 ,
360 ,9 ,10 ,4 ,
216 ,9 ,6 ,4 ,
600 ,6 ,10 ,10 ,
450 ,5 ,10 ,9 ,
12 ,2 ,2 ,3 ,
56 ,7 ,8 ,1 ,
16 ,1 ,4 ,4 ,
120 ,2 ,10 ,6 ,
84 ,7 ,2 ,6 ,
48 ,3 ,8 ,2 ,
270 ,9 ,3 ,10 ,
720 ,10 ,9 ,8 ,
270 ,9 ,10 ,3 ,
56 ,2 ,4 ,7 ,
70 ,1 ,7 ,10 ,
96 ,8 ,6 ,2 ,
90 ,3 ,5 ,6 ,
80 ,5 ,4 ,4 ,
108 ,4 ,3 ,9 ,
108 ,3 ,9 ,4 ,
18 ,3 ,2 ,3 ,
360 ,10 ,9 ,4 ,
30 ,6 ,5 ,1 ,
810 ,10 ,9 ,9 ,
8 ,2 ,4 ,1 ,
3 ,1 ,3 ,1 ,
70 ,1 ,7 ,10 ,
189 ,9 ,3 ,7 ,
24 ,4 ,3 ,2 ,
30 ,1 ,6 ,5 ,
810 ,10 ,9 ,9 ,
10 ,5 ,1 ,2 ,
72 ,3 ,4 ,6 ,
105 ,5 ,7 ,3 ,
216 ,9 ,6 ,4 ,
140 ,10 ,2 ,7 ,
50 ,1 ,10 ,5 ,
200 ,10 ,4 ,5 ,
32 ,4 ,2 ,4 ,
320 ,10 ,8 ,4 ,
45 ,9 ,1 ,5 ,
32 ,8 ,2 ,2 ,
81 ,3 ,9 ,3 ,
120 ,10 ,6 ,2 ,
50 ,10 ,1 ,5 ,
240 ,4 ,6 ,10 ,
10 ,5 ,1 ,2 ,
98 ,7 ,2 ,7 ,
252 ,7 ,9 ,4 ,
35 ,1 ,7 ,5 ,
144 ,6 ,8 ,3 ,
280 ,7 ,10 ,4 ,
252 ,9 ,7 ,4 ,
630 ,9 ,7 ,10 ,
150 ,10 ,5 ,3 ,
147 ,3 ,7 ,7 ,
160 ,10 ,8 ,2 ,
126 ,3 ,7 ,6 ,
324 ,6 ,9 ,6 ,
120 ,8 ,5 ,3 ,
250 ,5 ,10 ,5 ,
700 ,10 ,10 ,7 ,
108 ,6 ,6 ,3 ,
315 ,7 ,9 ,5 ,
54 ,6 ,9 ,1 ,
240 ,6 ,4 ,10 ,
7 ,1 ,7 ,1 ,
18 ,9 ,1 ,2 ,
36 ,3 ,2 ,6 ,
240 ,5 ,8 ,6 ,
75 ,3 ,5 ,5 ,
90 ,3 ,6 ,5 ,
512 ,8 ,8 ,8 ,
192 ,8 ,6 ,4 ,
120 ,10 ,6 ,2 ,
20 ,2 ,5 ,2 ,
135 ,9 ,3 ,5 ,
20 ,5 ,4 ,1 ,
120 ,3 ,10 ,4 ,
42 ,6 ,1 ,7 ,
324 ,9 ,6 ,6 ,
36 ,2 ,9 ,2 ,
27 ,3 ,1 ,9 ,
216 ,4 ,9 ,6 ,
270 ,10 ,3 ,9 ,
60 ,3 ,5 ,4 ,
32 ,1 ,8 ,4 ,
96 ,4 ,4 ,6 ,
168 ,7 ,3 ,8 ,
8 ,2 ,4 ,1 ,
48 ,4 ,2 ,6 ,
324 ,6 ,9 ,6 ,
30 ,1 ,10 ,3 ,
72 ,9 ,2 ,4 ,
420 ,7 ,6 ,10 ,
24 ,3 ,2 ,4 ,
80 ,5 ,2 ,8 ,
128 ,8 ,2 ,8 ,
20 ,10 ,2 ,1 ,
16 ,2 ,8 ,1 ,
160 ,2 ,8 ,10 ,
35 ,7 ,1 ,5 ,
32 ,8 ,2 ,2 ,
144 ,9 ,4 ,4 ,
210 ,3 ,7 ,10 ,
245 ,5 ,7 ,7 ,
160 ,4 ,5 ,8 ,
400 ,10 ,8 ,5 ,
270 ,9 ,6 ,5 ,
252 ,7 ,4 ,9 ,
20 ,1 ,5 ,4 ,
4 ,1 ,2 ,2 ,
243 ,9 ,9 ,3 ,
378 ,7 ,6 ,9 ,
240 ,10 ,3 ,8 ,
192 ,4 ,6 ,8 ,
324 ,6 ,6 ,9 ,
120 ,4 ,6 ,5 ,
240 ,5 ,6 ,8 ,
392 ,7 ,7 ,8 ,
48 ,3 ,2 ,8 ,
196 ,7 ,7 ,4 ,
80 ,8 ,10 ,1 ,
100 ,5 ,5 ,4 ,
32 ,2 ,4 ,4 ,
56 ,8 ,7 ,1 ,
160 ,4 ,4 ,10 ,
60 ,10 ,3 ,2 ,
12 ,2 ,1 ,6 ,
81 ,9 ,3 ,3 ,
105 ,5 ,7 ,3 ,
84 ,7 ,3 ,4 ,
144 ,4 ,9 ,4 ,
441 ,7 ,7 ,9 ,
490 ,7 ,10 ,7 ,
70 ,1 ,7 ,10 ,
